Total Households Serviced,Single Family Dwellings,Multi-Family Dwellings,User Pay Waste Collection (Pay-As-You-Throw),Full User Pay,Bag Limit Program for Garbage Collection,Program Code,Municipal Group,Single Stream,Residential Promotion & Education Costs,Interest on Municipal  Capital,Total Gross Revenue,Year,Interaction of Households Serviced and operation cost,operation cost,Program efficiency,TOTAL Reported and/or Calculated Marketed Tonnes,Quadrant,Previous_Target,Cluster_Labels,Cluster_Probabilities
164,0,0,False,False,False,974,8,False,84.03999999999999,276.5,0.0,2020,2796603.4400000004,17052.460000000003,0.0027480534341612,13.39,2,17.47,6,1.0
213,52,0,False,False,False,975,7,False,0.0,798.33,0.0,2020,17520939.09,82257.93,0.0007845459182237,19.552967743717296,2,30.31753918065976,6,0.3860603204173945
286,52,52,False,False,False,976,7,True,457.65,2087.13,0.0,2020,19248314.8,67301.8,0.0010151633489248,16.321466792467348,2,31.32229912468739,7,0.09990933621619787
311,52,0,False,False,True,977,7,False,0.0,0.0,0.0,2020,22259706.82,71574.62,0.0016968872717759,47.43115464231512,3,47.09266172442538,3,1.0
457,52,52,False,False,False,978,8,True,2027.34,512.35,0.0,2020,11835445.41,25898.13,0.0042961364897428,27.087988365245018,1,25.008086578565763,7,0.10745173829106738
157,52,52,False,False,False,980,6,True,0.0,0.0,0.0,2020,6399433.04,40760.72,0.0016227348545018,27.866291129542205,4,27.866291129542205,7,0.5443482198176053
357,52,52,True,True,True,981,7,False,0.0,2876.56,26749.0,2020,53839941.120000005,150812.16,0.0018946948386374,228.70889114628977,3,202.51591950101223,1,1.0
703,52,24,False,False,False,982,9,True,0.0,0.0,0.0,2020,82568615.39999999,117451.8,0.0018582265849326,67.75812300940163,2,106.72298014171729,7,0.1395185403788195
614,26,0,True,False,False,983,7,True,0.0,0.0,0.0,2020,29913803.7,48719.55,0.003762751463269,54.73299733631058,2,75.89778163308944,7,0.29251718379821445
174,52,0,False,False,False,984,7,False,2729.51,0.0,0.0,2020,2384415.96,13703.54,0.0044425118079046,21.29969952882271,4,22.26198554245564,6,0.22948486348100067
1226,0,0,False,False,False,985,8,False,1962.17,12562.64,0.0,2020,294041473.82,239838.07,0.0010991725814569,56.68622604100798,2,65.66761512444921,6,0.04506154508667892
327,52,52,False,False,False,986,6,True,450.0,0.0,0.0,2020,14349087.0,43881.0,0.0011890056986357,8.324787410276711,1,7.819429887945913,7,0.3497636394244416
3166,0,0,False,False,False,987,9,False,3500.0,1.63,0.0,2020,313332719.66,98968.01,0.0103385287003886,330.67110027386093,2,399.247916541622,6,0.13013510569299447
862,26,26,False,False,False,988,6,False,20858.15,6270.8,0.0,2020,91447511.2,106087.6,0.0032672261453613,139.37355407721688,1,133.20495744908894,6,0.03156042711282039
2918,52,52,True,False,False,989,6,True,2157.57,7733.89,6553.83,2020,545232180.94,186851.33,0.0031991242562491,122.45296824942312,4,326.70423415609685,7,0.02723766062710113
234455,52,52,True,False,True,1,1,True,93565.6,18187.44,950288.11,2021,2677906409328.8,11421835.359999998,0.0077933663303281,33795.78,2,36876.87,-1,0.0
242377,52,52,True,False,False,6,2,False,360246.42000000004,343666.5,5947218.35,2021,4506447525776.1,18592719.3,0.0053771651799369,41238.33999999999,2,41369.72,-1,0.0
15519,26,26,True,True,False,8,5,True,3123.27,1051.56,403560.81000000006,2021,16114303563.54,1038359.66,0.0056948588791281,2253.19,1,1849.95,3,0.15776214046578735
41407,52,52,True,True,True,12,4,False,77521.18,18591.77,1376037.5499999998,2021,210234096952.67,5077259.81,0.0031168396798582,6048.029999999999,1,5177.229999999999,0,0.1116553700973223
55876,52,52,True,False,False,14,3,False,132046.62,47344.5,380885.7,2021,148446999030.75998,2656722.01,0.009482925208657,11359.3,2,12206.42,6,0.002948438104928604
168187,26,26,False,False,True,18,2,False,274941.0,146895.89,5030534.29,2021,1654308949075.1096,9836128.529999996,0.0059424431760211,20313.56,3,18591.03,-1,0.0
859854,26,26,True,True,False,20,1,True,772933.5,713253.88,18779347.94,2021,58005453975406.48,67459654.74999999,0.0042224150531317,94359.44,4,103854.72,-1,0.0
36040,52,52,True,True,False,21,4,False,66571.65,2670.87,1108723.19,2021,158512620056.0,4398241.4,0.0031830752529827,5438.349999999999,1,5095.16,4,0.022837086480373876
30578,52,52,False,False,True,34,4,False,14032.08,426.13,921612.78,2021,68717252006.56,2247277.52,0.005108465871549,4310.08,3,4254.33,2,0.01948231698974007
47128,26,26,True,False,True,36,3,True,10732.71,142363.78,1206895.49,2021,345433878684.56,7329695.27,0.0020883401509472,4971.59,3,4378.09,1,0.05570811652824752
2332,26,26,True,True,False,39,7,True,1058.09,2227.34,951.67,2021,430600232.0400001,184648.47000000003,0.0041628195433551,253.36,2,278.90708471167216,3,1.0
9710,26,26,True,True,True,41,5,False,10259.67,0.0,294651.75,2021,5378147514.900001,553877.1900000001,0.006572910033115,1364.97,2,1560.5800000000002,0,0.6651216759633878
189677,42,42,True,False,False,50,1,False,218082.25,182702.46,4638269.89,2021,2440804996966.62,12868218.06,0.0050570596982268,22326.379999999997,2,23188.6,-1,0.0
210698,52,52,True,False,False,53,2,False,164969.4,127509.41,6313683.25,2021,2484201213236.5195,11790340.739999998,0.0070627944461693,32911.33000000001,2,33206.55000000001,-1,0.0
34485,52,52,True,False,False,55,3,False,1889.27,0.0,217316.16,2021,49420484881.35,1433100.91,0.0072824021670421,3158.4400000000005,4,3576.8699999999994,6,0.011393889284324592
14194,52,52,True,False,False,56,5,False,6913.64,333.49,42700.71,2021,15015603366.900002,1057883.85,0.005667580724864,2532.6,2,2676.2700000000004,6,0.019519790793740797
3162,26,26,True,True,False,59,7,True,12117.25,347.45,0.0,2021,454580250.24000007,143763.52000000002,0.0058636400684372,224.73470165236893,2,239.48070840653943,3,0.530622225172104
10298,52,52,True,False,False,67,5,True,25111.59,0.0,0.0,2021,1984484946.28,192705.86,0.0173040863152178,1079.7775674537168,2,1321.6502663569977,5,0.012024362326969316
83108,52,52,True,True,False,87,4,False,57329.03,7947.16,1812904.22,2021,465487181636.08,5600991.26,0.0054590994654139,11249.39,1,9721.4726,-1,0.0
36977,52,52,True,False,True,88,4,False,45152.94,0.0,1048910.48,2021,120630745258.18,3262318.3400000003,0.0043237814216024,5380.820000000001,1,5259.78,2,0.023404512980391437
50629,52,52,True,False,True,89,4,False,29424.6,16966.82,1193245.86,2021,268585374733.84,5304970.959999999,0.0031990770956585,5688.74,1,5548.78,2,0.01564188298677748
390096,52,52,True,False,True,97,1,True,1150193.96,507534.85,11253837.650000002,2021,12073813134747.838,30950876.539999995,0.0047161469807398,54619.66999999999,2,57594.14,-1,0.0
545,52,52,False,False,False,100,9,True,0.0,0.0,0.0,2021,17273905.8,31695.24,0.0044225446725398,36.05255465692667,2,35.870600930990655,5,0.7903822510968781
35096,26,26,True,False,False,103,3,True,21787.86,0.0,722298.0799999998,2021,65316179402.4,1861071.9,0.0061266136372897,3704.330000000001,4,4188.040000000001,5,0.003931840524703771
50618,26,26,True,False,True,123,3,False,69751.09,134.27,613594.22,2021,149319280365.72003,2949924.5400000005,0.0062586926064482,6734.169999999999,2,6909.68,2,0.01831848972060457
1493,26,26,True,True,False,128,7,True,257.04,0.0,265.5,2021,188754749.57,126426.49,0.0035511793262696,135.00863958903545,3,130.7243427248951,3,1.0
23467,26,26,True,False,True,143,4,False,35777.39,0.0,780052.83,2021,24549438372.66,1046125.98,0.007894569790317,2906.479999999999,2,3029.9,2,0.023404512980391437
3094,26,26,True,False,False,152,7,True,14372.16,739.9,0.0,2021,544161705.3599999,175876.43999999997,0.0058269265419483,339.44866846214023,4,346.0547741804485,5,0.02655662516665582
3912,26,26,True,True,False,157,5,True,1167.23,0.0,150.0,2021,842830737.36,215447.53,0.0050979036283997,308.3666731159024,2,376.2025606680776,3,1.0
7298,0,0,False,False,True,159,9,False,2976.6,0.0,0.0,2021,2393535277.2,327971.4,0.0072950454630975,784.3756335362949,1,778.1733553684041,2,0.14684244941932026
8285,52,52,True,False,True,162,7,False,2630.21,35.08,55722.71,2021,4163925507.1,502586.06,0.0062661797260019,1197.1099999999997,4,1228.5500000000002,2,0.08492097544461176
5220,52,52,True,False,False,166,7,False,10591.43,0.0,154957.8,2021,2725426780.2000003,522112.41,0.003730523082175,726.77,4,836.5868,6,0.051520450916469375
235903,52,52,False,False,True,172,1,False,313919.14,125387.02,5187768.48,2021,4368946093454.56,18520095.52,0.0047331542278853,32572.74,1,31467.38000000001,-1,0.0
3325,0,0,True,False,False,173,9,False,7202.620000000001,1637.07,0.0,2021,874144561.5,262900.62,0.0042115956919451,368.71,3,338.94,6,0.10870635793556041
43560,52,52,False,False,True,179,3,False,65499.61,681.58,16987.4,2021,136690147004.4,3137973.99,0.004842040678717,5299.9,1,5253.110000000001,2,0.017244272892680684
73906,52,52,True,False,False,183,4,True,51130.84,2219.66,830619.73,2021,546174723844.82,7390126.97,0.0041023219826738,12436.0824,1,11270.430000000002,-1,0.0
77244,52,52,True,True,False,186,4,True,40035.01,223895.05,2557234.56,2021,701131211131.9199,9076837.18,0.0030413315408258,9865.79,2,10964.179999999998,-1,0.0
1916,0,0,False,False,False,188,8,False,0.0,310.73,42285.0,2021,310482588.48,162047.28,0.0037988066794203,197.78,3,176.84999999999997,6,0.23084819970566628
34681,26,26,True,True,True,190,4,False,31681.97,27957.79,797103.2,2021,89270824344.46,2574055.66,0.0040459737402228,3127.4500000000007,4,3314.379999999999,0,0.2109602297464293
2969,26,26,False,False,True,192,7,False,807.14,0.0,50028.32000000001,2021,590773727.99,198980.71,0.0044341508760674,262.2,3,233.99,2,0.30506155664439594
6103,52,52,True,True,False,204,9,True,0.0,0.0,0.0,2021,3129563411.97,512790.99,0.003108477045291,416.3252302759538,2,613.3400000000001,3,0.5776193420631459
7800,52,52,True,True,True,205,7,False,4919.15,3944.06,0.0,2021,3477198114.0,445794.63,0.0046497648062456,550.8546689197105,1,524.5757088363338,0,1.0
5528,26,26,True,True,True,212,7,True,4200.31,0.0,690.0,2021,1775895815.76,321254.67,0.0047021851098756,412.7910843855214,2,475.1690984419446,0,0.07761637558184566
22531,52,52,False,False,True,214,5,True,7484.16,752.17,891786.46,2021,45573399625.6,2022697.6,0.0043034577411557,3362.9200000000005,1,3243.79,1,0.16715367127227743
6290,52,52,True,True,True,216,7,False,9247.69,0.0,102254.19,2021,2633223899.5000005,418636.5500000001,0.0057031787294543,906.27,2,929.2004782208768,0,1.0
3974,52,52,True,True,False,218,9,False,2035.2,0.0,30.0,2021,922968057.1,232251.65,0.0043286964200623,254.33375968949872,2,260.497671593631,4,0.7454866229711428
3295,52,52,True,False,True,223,5,False,2493.04,1925.54,2274.2,2021,683280064.1999999,207368.76,0.0047525426113933,294.77000000000004,2,302.16,2,0.26157755746713984
2211,52,52,True,True,False,224,5,False,2479.37,0.0,165.0,2021,206278981.59,93296.69,0.0068721278005792,185.9200315345612,1,175.72469366475892,4,1.0
6478,52,52,True,True,False,229,7,False,0.0,0.0,159801.27,2021,3142078819.98,485038.41,0.0047964814072058,835.52,2,854.6700000000001,4,0.241115577376063
1191,52,52,True,True,False,230,9,False,3452.52,0.0,3610.4,2021,162272380.34999996,136248.84999999998,0.0029327724136556,134.0635311631771,3,133.83789165377345,4,0.936015298349195
1934,0,0,False,False,False,232,8,False,550.78,0.0,0.0,2021,286491987.62,148134.43,0.0031363436436914,111.60992973333416,1,92.94177334180289,6,0.398594927334802
18445,26,26,True,False,False,233,5,False,8388.01,550.29,410686.88,2021,14446037492.95,783195.3099999999,0.0081825082720117,2226.56,2,2307.98,6,0.018615802726160285
7285,52,52,True,True,True,236,7,False,3179.11,539.21,263853.92,2021,4161997429.6,571310.56,0.0051042496655894,1167.29,1,1136.29,0,0.8655628852497013
393,52,52,True,False,True,238,7,False,0.0,0.0,0.0,2021,7538529.930000001,19182.01,0.0064120048330005,38.49314164623718,4,46.657726140452525,2,1.0
19964,26,26,True,True,True,239,7,False,45719.12,4026.55,644798.9299999999,2021,35918857070.32,1799181.38,0.0042398620183247,2914.78,2,3041.5400000000004,0,0.24648697246347553
3342,0,0,False,False,False,245,8,False,9932.88,1451.64,0.0,2021,2093788867.08,626507.74,0.0014097922443719,233.43,3,224.33,6,0.06633085641503574
10939,52,52,False,False,True,249,7,True,2500.0,8633.61,0.0,2021,8351366095.03,763448.77,0.0045082864096097,1082.941943552796,2,1163.081916211043,1,0.6703689123059882
454823,26,26,True,False,True,270,1,True,539855.29,1516748.13,3758333.17,2021,16753091449901.682,36834310.16,0.0047415495320861,67066.13,2,76782.87,-1,0.0
4893,52,52,True,False,True,271,7,False,19727.57,0.0,268283.31,2021,4079599276.41,833762.37,0.002219256299323,699.7199999999999,2,841.8999999999999,2,0.0506673254710707
2562,52,52,True,True,False,272,5,False,0.0,0.0,0.0,2021,267673276.5,104478.25,0.0088344533239075,332.5309054271933,2,341.82932719960894,4,0.8183466059520514
6338,26,26,False,False,True,275,7,True,3753.4,0.0,184857.01,2021,3233972612.6400003,510251.28,0.0042244835598343,733.0999999999999,1,692.28,1,0.710239521988464
1408,0,0,True,False,False,277,9,False,678.34,-298.54,25952.739999999994,2021,281851060.48,200178.31,0.0019253537661211,105.5,3,97.35,6,0.29382522453489673
2865,0,0,False,False,False,279,9,False,1381.89,3406.29,0.0,2021,504931926.1499999,176241.50999999998,0.0050818116761486,279.9812301777484,4,318.3136246598316,6,0.156310902423905
1453,52,52,True,True,False,282,7,False,490.5,0.0,0.0,2021,100033746.54999998,68846.34999999999,0.0062274788187017,126.50880242886886,1,125.62564520141214,4,1.0
1344,52,52,True,True,False,287,7,True,0.0,1209.46,144.0,2021,147704363.52,109899.08000000002,0.0038412635500927,132.59802498771433,4,152.73047186443503,3,1.0
2735,26,26,True,False,False,290,7,True,2623.76,758.35,88464.71,2021,699788067.35,255864.01,0.0035932989915732,309.0635469534524,4,320.9506948222356,5,0.051059400913670776
36235,52,52,False,False,True,293,3,False,104689.51,2440.64,1465119.84,2021,128765679780.25002,3553627.1500000004,0.0042499578366549,6294.840000000001,1,6226.56,2,0.012825308353164058
7323,52,52,True,False,False,294,7,False,3424.76,0.0,1505.0,2021,4924780770.719999,672508.6399999999,0.0042934676380251,1138.4739294732788,1,1096.2002031679945,6,0.049540576275483895
10679,52,52,True,False,False,296,7,False,16626.21,0.0,300828.91,2021,12340911579.33,1155624.27,0.00253567079073,804.0600000000002,1,801.5000000000001,6,0.024638271296948323
5778,26,26,True,False,False,301,7,True,11285.5,74.43,35150.61,2021,2733999949.8,473174.1,0.0038815815475357,583.8238348013793,2,622.008886639346,5,0.029454000609759404
4927,52,52,False,False,True,321,7,False,1932.74,5039.53,0.0,2021,2047353065.42,415537.46,0.0040616454611444,578.1517201304339,2,735.59,2,0.1444732964850117
57836,52,52,True,False,False,324,4,False,75841.34,43608.17,1691010.12,2021,307015526407.8,5308381.05,0.0038590143539055,7255.69,2,7352.21,6,0.0034950962479836085
3535,52,52,True,True,False,325,7,False,11826.12,0.0,153.76,2021,1290538428.1999998,365074.52,0.0033706641928207,428.3557515449402,3,385.2456057985473,4,0.29166555922604387
3744,26,26,True,True,True,331,9,False,2148.25,571.99,0.0,2021,738088266.24,197138.96,0.0060979693595168,385.9931146933256,1,375.1649646506753,0,1.0
146530,26,26,True,False,True,335,2,True,244655.85,149583.81,4908779.14,2021,2479982568345.2,16924742.84,0.0037584362939067,27614.17,1,26354.269999999997,-1,0.0
1821,26,26,False,False,True,346,7,False,1984.92,0.0,40742.36,2021,340803081.81,187151.61,0.0033431074361898,214.97,2,227.74,2,0.35624471080280196
204609,52,52,True,False,False,357,2,False,106004.63,164123.86,8459848.2,2021,4274373431347.2896,20890446.81,0.0042144793201234,37884.24,1,35944.74999999999,-1,0.0
2459,52,52,True,False,False,358,7,False,0.0,0.0,35453.869999999995,2021,582155487.7900001,236744.81000000003,0.0027017761108308,166.38,4,329.13,6,0.19792163003127475
10470,52,52,True,False,False,361,7,False,7602.36,0.0,10430.98,2021,11311097084.7,1080334.01,0.0037914631185972,1602.4448307656724,2,1661.2809709614248,6,0.03089860773685032
4417,26,26,False,False,False,369,9,False,2537.25,1818.73,0.0,2021,1650575832.36,373687.08,0.0037290591943337,439.63,3,421.8299999999999,6,0.12727247766597227
2397,0,0,False,False,False,372,8,False,0.0,1323.98,0.0,2021,227766655.35,95021.55,0.0062361405698262,146.48999999999998,2,146.79999999999998,6,0.31471221128727894
1986,0,0,False,False,False,375,8,False,0.0,6528.07,0.0,2021,458877057.12,231055.92,0.002701192948306,196.14000000000004,1,165.68000000000004,6,0.1065748895964761
5216,52,52,True,False,False,376,7,True,1100.0,0.0,0.0,2021,2038156746.56,390750.91,0.0049532873437894,718.2067101281249,2,730.1929708766542,5,0.03776082773516214
1900,26,26,True,False,False,382,7,False,4957.18,0.0,40035.12,2021,214944302.0,113128.58,0.0055867873171276,210.24,2,221.7,6,0.13121341729969246
7445,52,52,True,True,True,389,7,False,2333.45,0.0,425.0,2021,4627814903.549999,621600.3899999999,0.0042819906526227,951.5887177287595,1,843.7844249084334,0,1.0
7252,26,26,False,False,True,394,6,False,3403.78,0.0,36858.27,2021,3185862196.1600003,439308.08,0.0042040733117622,470.35,2,519.76,2,0.15875373998783732
5080,0,0,False,False,False,404,8,False,500.0,10411.17,85544.09,2021,1885125871.6,371087.77,0.0050244806426722,684.34,1,637.9100000000001,6,0.053282743440996976
1649,0,0,False,False,False,413,8,True,451.04,246.6,0.0,2021,84659989.8,51340.2,0.0077984491239464,97.20999999999997,3,82.92,5,0.21338611259083834
3650,26,26,False,False,True,414,6,True,9457.29,2282.92,10880.91,2021,814912067.0,223263.58,0.0034546169286313,162.9831464964022,4,191.23356743937205,1,1.0
1200,0,0,True,True,False,416,9,False,1048.8,0.0,0.0,2021,51919416.0,43266.18,0.0,0.0,4,67.15792654375437,4,1.0
5308,52,52,False,False,True,420,9,True,5971.2,0.0,81.46,2021,2354357030.4,443548.8,0.0033026379307205,404.2721572693481,1,398.2621027424221,1,0.9672531366324599
5840,52,52,False,False,False,426,6,False,3175.0,0.0,0.0,2021,1268898205.6,217277.09,0.0068402064768824,378.2278011859357,2,501.9116466693939,6,0.12738461796498757
3040,52,52,True,False,False,427,5,False,1211.44,0.0,80468.81999999999,2021,842098939.2000002,277006.23000000004,0.0040545242890456,414.94,2,437.0700000000001,6,0.12198775809493564
37741,26,26,True,False,True,429,4,False,17849.94,840.35,627296.4,2021,58912686144.51,1560973.11,0.0078969253969123,4026.183000000001,3,4010.8068,2,0.019735322472120603
17740,52,52,False,False,True,430,6,True,23800.52,14190.76,1180.0,2021,31344899844.6,1766905.29,0.0036660839990342,2365.2538032626444,4,2802.797971361531,1,0.2411639502294177
3422,52,52,True,True,True,434,7,True,4527.26,0.0,0.0,2021,495206003.9,144712.45,0.0067430848090352,278.2588789507293,2,280.524733594329,0,0.07762095525952836
3721,52,52,False,False,False,437,7,True,2748.31,0.0,0.0,2021,962624858.18,258700.58,0.0045458428296824,371.67552797006766,1,361.9107853981892,5,0.0719618534093888
426010,52,52,False,False,True,441,2,False,171503.55,9171.47,15408279.37,2021,10047031376350.8,23584027.08,0.0068735982613487,61685.69000000001,1,60398.66,-1,0.0
69,52,52,False,False,False,443,6,True,0.0,0.0,0.0,2021,1178589.69,17081.01,0.0017940727964214,13.61,4,15.06,5,0.8966117020611603
5848,26,26,False,False,True,502,7,True,4500.0,0.0,136878.49,2021,3063604157.76,523872.12,0.0033581862359686,529.2401248316418,4,558.0812340973678,1,0.8127726185700392
3052,52,52,True,False,False,503,7,False,3875.28,0.0,69322.05,2021,779560792.9200001,255426.21,0.0041731835874666,372.29,4,419.22,6,0.12285249826080681
713,0,0,False,False,False,508,9,False,0.0,13.17,0.0,2021,97942685.26000002,137367.02000000002,0.0012824922909546,43.52962746910932,2,48.29148522303869,6,0.35508173580088453
5991,52,52,True,True,False,510,7,False,3298.49,0.0,43742.12,2021,3092375668.2000003,516170.2,0.0034162184922189,519.012496356639,2,530.77,4,0.3448710945514346
4078,0,0,True,False,False,512,9,False,28057.71,0.0,14461.329999999998,2021,900431249.2600001,220802.17,0.0040205557981332,193.2554011302425,2,245.73300839515292,6,0.02804280547254714
3922,52,52,False,False,True,516,9,False,67.84,426.02,16.02,2021,843928547.4200001,215178.11,0.0050956566507721,306.5412346826856,2,446.9547719977193,2,0.24216675731900406
2712,0,0,True,False,False,521,9,False,12460.17,4123.68,429.75,2021,884786176.08,326248.59,0.00185250014572,134.6865111168773,1,134.01169581149534,6,0.05991851249906828
1412,0,0,False,False,False,522,9,False,1994.69,1469.14,18.0,2021,156263851.4,110668.45,0.0031445591312295,85.76942320309286,3,75.63956944058462,6,0.2824974863214684
6098,0,0,True,False,False,523,9,False,4126.32,515.08,1339.11,2021,2504357617.84,410685.08,0.0047966332654597,636.3608611564514,3,625.0692728311548,6,0.09548075687551769
4600,52,52,False,False,False,524,5,False,5968.71,0.0,17687.95,2021,1241261608.0,269839.48,0.0057386192043952,521.276282667268,1,516.2591798893394,6,0.12738461796498757
2251,0,0,False,False,False,527,9,False,3300.0,364.22,0.0,2021,323181742.52,143572.52,0.0039076346010522,139.82828932629033,2,154.99854785641855,6,0.2256346965486285
15309,52,52,False,False,True,531,7,True,14616.67,424.04,11689.38,2021,9300925541.25,607546.25,0.0088165946679321,1874.19,1,1846.92,1,0.43104619549905504
167,0,0,False,False,False,537,8,True,61.14,0.0,0.0,2021,1723045.88,10317.64,0.0043110137285222,11.84685523835105,2,11.85004110738747,5,1.0
1140,0,0,False,False,False,543,9,False,0.0,0.0,0.0,2021,79940607.60000001,70123.34000000001,0.0043786312603071,82.69839526231716,1,79.41111966315053,6,0.6525006847531669
218,52,52,False,False,False,545,8,False,90.0,0.0,0.0,2021,2011139.38,9225.41,0.0058332873397143,13.284389435241188,4,15.781417521151385,6,1.0
2562,52,52,True,True,False,547,9,False,2445.0,782.37,0.0,2021,390821673.48,152545.53999999998,0.0050895421136469,235.27583772559925,3,220.2359384573456,4,1.0
3684,0,0,False,False,False,550,7,True,1866.27,0.0,0.0,2021,1729807648.2000003,469546.0500000001,0.0022690737480259,308.13,3,299.51,5,0.049627766584721456
1522,26,26,True,False,False,551,7,False,953.25,43.72,0.0,2021,371387664.24,244012.92,0.0020813181883129,169.46809613754837,1,168.57265257450146,6,0.3053369912777537
1689,52,52,True,True,False,552,9,False,502.64,960.72,0.0,2021,271103129.67,160511.03,0.0029773535523986,135.22000000000003,4,135.2,4,1.0
5370,26,26,True,False,True,555,7,True,27507.15,2390.85,331.8,2021,3613745527.5,672950.75,0.0028912655416811,704.9661072146739,3,681.1980488222207,1,0.439185739037141
3249,52,52,True,False,False,556,7,False,1623.42,0.0,16230.57,2021,791982445.5900002,243761.91000000003,0.0044579751948687,363.4605439735772,4,419.3546717514765,6,0.16405054470163116
2862,52,52,False,False,True,558,7,True,0.0,0.0,0.0,2021,1145655022.5,400298.75,0.0027436481941736,421.45934160974105,3,420.7794699722357,1,1.0
394,26,26,False,False,False,562,6,True,680.0,0.0,0.0,2021,15122295.24,38381.46,0.0026886829743148,27.02874955640597,4,87.0498123950294,5,0.36086199344583186
3902,52,52,True,False,False,565,5,False,8160.4,793.43,16633.559999999998,2021,1053263972.52,269929.26,0.0049909650487398,465.13789190988814,2,489.7974968761754,6,0.09727048857903108
3065,52,52,True,True,False,567,9,False,2532.36,0.0,0.0,2021,776399808.8000001,253311.52,0.004395938347586,404.559672186701,3,384.3157535547351,4,0.7254862035746277
4448,52,52,True,True,False,600,7,True,10769.16,0.0,0.0,2021,1348205346.56,303103.72,0.0058588337899515,708.9899999999999,1,704.7600000000001,3,0.5461787448904676
38569,52,52,True,False,False,601,4,False,55489.5,10822.49,1001311.06,2021,167763137299.26004,4349688.540000001,0.0033216568752291,5412.370000000001,1,5313.41,6,0.005391010838447529
1902,52,52,False,False,False,603,6,True,5409.66,0.0,0.0,2021,176381779.79999998,92734.9,0.0047519631603282,102.0991281586101,2,104.05602741882994,5,0.06529053209104152
5808,26,26,True,True,False,604,7,True,9708.18,1588.84,490.0,2021,1316380470.2399998,226649.53,0.0075073683929489,498.4923444891268,2,546.2846059247851,3,0.5749314369152547
136,0,0,True,False,False,605,8,True,61.14,0.0,0.0,2021,1416157.12,10412.92,0.0039867115514737,12.67172631136949,3,11.64401978742645,5,1.0
328,0,0,True,False,False,607,8,True,61.14,0.0,0.0,2021,5122658.08,15617.86,0.0050547265436034,19.00047850952821,3,17.473660100397495,5,1.0
1205,0,0,True,False,False,610,8,False,0.0,92.82,0.0,2021,59713991.9,49555.18,0.0052816098527855,56.84911436653082,2,75.1963688383937,6,0.5370316366944892
263,0,0,True,False,False,611,8,False,400.0,0.0,0.0,2021,7413067.91,28186.57,0.0021865450075237,14.442605687190882,3,13.40899076824702,6,1.0
3418,26,26,True,False,False,612,7,True,5440.74,8735.65,11769.55,2021,1242334136.7,363468.15,0.0034267508165881,453.86397505581886,2,465.0816841831124,5,0.034277638084626263
1054,26,26,False,False,True,613,5,False,0.0,0.0,0.0,2021,109598450.9,103983.35,0.003986243660319,163.01016309637436,3,152.25244216441206,2,0.5789223175519882
1710,0,0,True,False,False,616,8,False,410.69000000000005,1675.49,0.0,2021,329714077.50000006,192815.25000000003,0.0028798282129388,180.31000000000003,2,180.31,6,0.28224557516627413
295,52,52,False,False,True,618,6,False,0.0,0.0,0.0,2021,4523754.2,15334.76,0.0051226538656174,20.91808745945508,3,19.8049837724141,2,1.0
2400,52,52,True,False,False,620,6,False,991.83,0.0,0.0,2021,355473336.00000006,148113.89,0.0048738280000379,217.1304497783873,1,210.5898077037784,6,0.33645605272213935
1629,52,52,False,False,False,622,6,False,160.0,0.0,48.0,2021,179841143.88,110399.72,0.0040290239999577,121.45476787490657,3,107.73250716393926,6,0.5372775907326188
0,52,52,False,False,True,623,6,False,0.0,0.0,0.0,2021,0.0,81786.11,0.0,250.85033656810447,4,250.89499187949437,2,0.4097809175901402
295,52,52,True,False,False,626,6,False,0.0,0.0,0.0,2021,5464816.000000001,18524.800000000003,0.0045027721781421,23.58549458515741,4,23.94152272619608,6,1.0
1903,0,0,False,False,False,627,6,False,0.0,0.0,0.0,2021,172397203.99,90592.33,0.0063304687405378,172.82867814131154,3,160.83836755587546,6,0.4114243480385054
4190,0,0,True,True,False,629,9,False,278.64,2850.4,48338.0,2021,690505337.9000001,164798.41000000003,0.0057904702444574,217.33000000000004,1,194.76,4,0.5876274913366563
3607,0,0,True,False,False,630,9,False,1306.3,0.0,21427.5,2021,953647047.09,264387.87,0.0027277077300842,144.1891490021918,1,127.4853496890368,6,0.17598418688184392
4541,26,26,False,False,True,634,6,True,9705.31,10352.03,0.0,2021,2883186205.7900004,634923.1900000001,0.002560534303843,582.0389844623481,4,740.6542756791191,1,0.8127726185700392
549,0,0,True,False,False,635,7,False,614.0,0.0,0.0,2021,20518282.08,37373.920000000006,0.0048747415148936,60.46,1,57.510000000000005,6,0.7354383922597174
2194,52,52,False,False,False,636,6,False,0.0,0.0,76644.0,2021,179492982.95999998,81810.84,0.0034536819366489,36.38729391541956,4,52.01089419828802,6,0.13244441919430028
135,0,0,False,False,False,638,8,True,750.0,0.0,0.0,2021,2449978.6500000004,18147.99,0.0024581141471781,14.741014951441612,3,11.437998467465432,5,0.4226558674406445
78,0,0,False,False,False,639,8,False,240.0,0.0,0.0,2021,3039196.68,38964.06,0.0006009069370284,7.028266801603825,4,7.028266801603825,6,0.9723894691464742
893,52,52,False,False,False,641,6,False,897.95,0.0,0.0,2021,29848873.27,33425.39,0.003439653135088,14.802354674538888,3,8.081893334069818,6,0.5550194102386052
1230,26,26,True,True,False,642,7,True,225.0,0.0,0.0,2021,96296835.3,78290.11,0.0044659790076552,99.38985334119609,4,110.8547309775436,3,1.0
